url,brand,name,sizes,image_article,status
https://www.sport1.no/13-fishing-jabber-blade-bladed-jigging-spoon-7g-cosmic-perch-no-color-alle-150239,13,13 FISHING Jabber Blade Bladed Jigging Spoon 7g Cosmic Perch No color Alle,,13-150239,ok
https://www.sport1.no/13-fishing-jabber-blade-bladed-jigging-spoon-7g-fire-tiger-no-color-alle-150240,13,13 FISHING Jabber Blade Bladed Jigging Spoon 7g Fire Tiger No color Alle,,13-150240,ok
https://www.sport1.no/13-fishing-jabber-blade-bladed-jigging-spoon-7g-disco-shad-no-color-alle-150241,13,13 FISHING Jabber Blade Bladed Jigging Spoon 7g Disco Shad No color Alle,,13-150241,ok
https://www.sport1.no/13-fishing-bamf-30mm-wonder-bread-6pk-no-color-alle-150243,13,13 FISHING B.A.M.F 30mm Wonder Bread 6pk No color Alle,,13-150243,ok
https://www.sport1.no/13-fishing-bearnie-43mm-wonder-bread-6pk-no-color-alle-150244,13,13 FISHING Bearnie 43mm Wonder Bread 6pk No color Alle,,13-150244,ok
https://www.sport1.no/13-fishing-sync-casting-combo-74-h-2p-o81-lh-no-color-alle-155333,13,13 FISHING Sync Casting Combo 7&#x27;4 H 2p + O8.1 LH No color Alle,,13-155333,ok
https://www.sport1.no/13-fishing-sync-casting-combo-7-m-2p-o81-lh-no-color-alle-155344,13,13 FISHING Sync Casting Combo 7&#x27; M 2p + O8.1 LH No color Alle,,13-155344,ok
https://www.sport1.no/13-fishing-sync-casting-combo-7-mh-2p-o81-lh-no-color-alle-155345,13-fishing,13 FISHING Sync Casting Combo 7&#x27; MH 2p + O8.1 LH No color Alle,,13-fishing-155345,ok
https://www.sport1.no/2xu-aero-compression-tights-blacksilver-reflective-herre-ma7044b,2xu,2XU AERO COMPRESSION TIGHTS BLACK/SILVER REFLECTIVE Herre,,2xu-ma7044b,ok
https://www.sport1.no/2xu-aero-mesh-compression-tights-blacksilver-reflective-herre-ma7377b,2xu,2XU AERO MESH COMPRESSION TIGHTS BLACK/SILVER REFLECTIVE Herre,,2xu-ma7377b,ok
https://www.sport1.no/2xu-aero-7-inch-shorts-blacksilver-reflective-herre-mr6904b,2xu,2XU AERO 7 INCH SHORTS BLACK/SILVER REFLECTIVE Herre,,2xu-mr6904b,ok
