url,brand,name,sizes,image_article,status
https://www.xxl.no/tenson-alpine-jacket-yoke-24-25-skijakke-herre-svart/p/1230810_1_Style,Tenson,"Alpine Jacket Yoke 24/25, skijakke, herre",L;M;S;XL;XXL,1230810,ok
https://www.xxl.no/stormberg-alpine-jacket-vemdalen-insulated-25-26-ski-og-snowboardjakke-herre-mork-bla/p/1231051_1_Style,Stormberg,"Alpine Jacket Vemdalen Insulated 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1231051,ok
https://www.xxl.no/helly-hansen-alpine-jacket-insulated-24-25-skijakke-herre-svart/p/1219541_1_Style,Helly Hansen,"Alpine Jacket Insulated 24/25, skijakke, herre",L;M;S;XL;XXL,1219541,ok
https://www.xxl.no/tenson-alpine-jacket-teton-hybrid-24-25-ski-og-snowboardjakke-herre-gronn/p/1230799_1_Style,Tenson,"Alpine Jacket Teton Hybrid 24/25, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1230799,ok
https://www.xxl.no/stormberg-alpine-jacket-hemsedal-insulated-25-26-ski-og-snowboardjakke-herre-gronn/p/1231057_1_Style,Stormberg,"Alpine Jacket Hemsedal Insulated 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1231057,ok
https://www.xxl.no/helly-hansen-alpine-jacket-kvitfjell-race-puffy-24-25-alpinjakke-herre-mork-bla/p/1230025_1_Style,Helly Hansen,"Alpine Jacket Kvitfjell Race Puffy 24/25, alpinjakke, herre",2XL;L;M;S;XL,1230025,ok
https://www.xxl.no/stormberg-alpine-jacket-vemdalen-insulated-25-26-ski-og-snowboardjakke-herre-svart/p/1231052_1_Style,Stormberg,"Alpine Jacket Vemdalen Insulated 25/26, ski- og snowboardjakke, herre",3XL;L;M;S;XL;XXL,1231052,ok
https://www.xxl.no/oakley-alpine-anorak-tnp-tbp-insulated-24-25-snowboardjakke-anorakk-herre-rosa/p/1230134_1_Style,Oakley,"Alpine Anorak Tnp Tbp Insulated 24/25, snowboardjakke, anorakk, herre",L;M;S;XL,1230134,ok
https://www.xxl.no/helly-hansen-alpine-jacket-bossanova-puffy-24-25-skijakke-boblejakke-herre-mork-bla/p/1230023_1_Style,Helly Hansen,"Alpine Jacket Bossanova Puffy 24/25, skijakke, boblejakke, herre",2XL;L;M;S;XL,1230023,ok
https://www.xxl.no/helly-hansen-ullr-d-heritage-long-jacket-skijakke-gra/p/1250866_1_Style,Helly Hansen,"Ullr D Heritage Long Jacket, skijakke",L;M;S;XL;XS,1250866,ok
https://www.xxl.no/sweet-protection-curve-gore-tex-jacket-ski-og-snowboardjakke-herre-brun/p/1237644_1_Style,Sweet Protection,"Curve GORE-TEX® Jacket, ski- og snowboardjakke, herre",L;M;S;XL,1237644,ok
https://www.xxl.no/oakley-alpine-anorak-elk-grove-24-25-anorakk-svart/p/1230135_1_Style,Oakley,"Alpine Anorak Elk Grove 24/25, anorakk",L;M;S;XL,1230135,ok
https://www.xxl.no/helly-hansen-alpine-jacket-bossanova-puffy-24-25-skijakke-herre-svart/p/1186114_1_Style,Helly Hansen,"Alpine Jacket Bossanova Puffy 24/25, skijakke, herre",2XL;L;M;S;XL,1186114,ok
https://www.xxl.no/five-seasons-alpine-jacket-cramer-24-25-skijakke-herre-svart/p/1231980_1_Style,Five Seasons,"Alpine Jacket Cramer 24/25, skijakke, herre",L;M;S;XL;XXL,1231980,ok
https://www.xxl.no/dahlie-jacket-frost-25-26-langrennsjakke-treningsjakke-herre-mork-bla/p/1230222_1_Style,Dæhlie,"Jacket Frost 25/26, langrennsjakke, treningsjakke, herre",L;M;S;XL,1230222,ok
https://www.xxl.no/dahlie-bd-jacket-select-25-26-langrennsjakke-herre-mork-bla/p/1219383_1_Style,Dæhlie,"BD Jacket Select 25/26, langrennsjakke, herre",L;M;S;XL;XXL,1219383,ok
https://www.xxl.no/swix-xc-jacket-stride-25-26-langrennsjakke-herre-gronn/p/1243163_1_Style,Swix,"Xc Jacket Stride 25/26, langrennsjakke, herre",L;M;S;XL,1243163,ok
